Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11874021,2020-06-09 00:01:01,2020-05-31 00:29:52,7748692,2340104984,7748692,302,1171,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11874/SRR11874021/SRR11874021.lite.1,SRX8423724,sig-ET-12h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735155,SAMN15009941,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_11,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,223DFD27EEDCC737C728378D676068B0,50C43A5DFFEC8AFD21DF9261785B5D24
SRR11874020,2020-06-09 00:01:01,2020-05-31 00:53:28,7873783,2377882466,7873783,302,1193,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11874/SRR11874020/SRR11874020.lite.1,SRX8423725,sig-ET-12h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735156,SAMN15009942,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_12,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,4EE354EB2E5B0A0FC13F7B9CE74CE264,C2CB5CEAB180F940D72C2BA50993981A
SRR11874019,2020-06-09 00:01:01,2020-05-31 00:08:31,8492476,2564727752,8492476,302,1284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/874/SRR11874019/SRR11874019.lite.1,SRX8423726,sig-ET-24h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735157,SAMN15009943,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_13,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,9D7ED873AEC3EC1378AF51A2A6F5E8F3,B00FAFAA72E4D1BF9BA33692E3FFC370
SRR11874018,2020-06-09 00:01:01,2020-05-31 00:24:54,8416692,2541840984,8416692,302,1287,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11874/SRR11874018/SRR11874018.lite.1,SRX8423727,sig-ET-24h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735158,SAMN15009944,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_14,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,906824393208FA1005267D82A199C30B,66582F31B75FCC901D457C456A2C3F0F
SRR11874017,2020-06-09 00:01:01,2020-05-31 00:00:19,7605287,2296796674,7605287,302,1158,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/874/SRR11874017/SRR11874017.lite.1,SRX8423728,sig-ET-24h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735159,SAMN15009945,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_15,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,4598B68C6459D109D736F9571BF01939,25C7904D6621E95C374B226B07180DD8
SRR11874031,2020-06-09 00:01:01,2020-06-04 21:03:16,7332385,2214380270,7332385,302,1109,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11874/SRR11874031/SRR11874031.lite.1,SRX8423714,sig-ET-1h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735145,SAMN15009932,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_2,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,859C260F2B932ACAB89E5AF30E21A7F0,FCEA8E5F61A6D16D38F96E7E3F18058C
SRR11874030,2020-06-09 00:01:01,2020-05-31 00:17:10,9351464,2824142128,9351464,302,1402,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11874/SRR11874030/SRR11874030.lite.1,SRX8423715,sig-ET-1h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735146,SAMN15009933,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_3,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,3576E215CEA42748D0C79E448EFF5806,FC658280AE8186B0CC57CB4992C8E517
SRR11874029,2020-06-09 00:01:01,2020-05-31 00:46:45,9228096,2786884992,9228096,302,1406,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11874/SRR11874029/SRR11874029.lite.1,SRX8423716,sig-ET-3h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735147,SAMN15009934,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_4,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,F5BC977DD0C7BF434702BFEE9376F06E,E1999E8A70B6AA59756EE7417ECC7963
SRR11874028,2020-06-09 00:01:01,2020-05-31 00:21:40,9757570,2946786140,9757570,302,1479,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11874/SRR11874028/SRR11874028.lite.1,SRX8423717,sig-ET-3h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735148,SAMN15009935,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_5,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,6710DC5DC2C80F7E238594E3421D0E2B,A8470EAC84ECFF251F1EE7B6F979D23F
SRR11874027,2020-06-09 00:01:01,2020-05-31 00:23:44,7691052,2322697704,7691052,302,1175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11874/SRR11874027/SRR11874027.lite.1,SRX8423718,sig-ET-3h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735149,SAMN15009936,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_6,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,9F48404BC2AEA75336E45D14A087F7E9,C462C6BB13111AC354FFC4D70062472D
SRR11874026,2020-06-09 00:01:01,2020-05-30 23:54:26,8205005,2477911510,8205005,302,1238,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11874/SRR11874026/SRR11874026.lite.1,SRX8423719,sig-ET-6h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735150,SAMN15009937,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_7,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,4DB1FCC8688E15218EAA23C32D100363,4AB745123DC6F56F324DFF88FA21BFF3
SRR11874024,2020-06-09 00:01:01,2020-05-31 00:04:44,8611026,2600529852,8611026,302,1309,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11874/SRR11874024/SRR11874024.lite.1,SRX8423721,sig-ET-6h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735152,SAMN15009938,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_8,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,5A251ED24BA5E4F7BCD69FF1FD5BE3D6,58FFB81476A3B1206B2E1834E12D5FE4
SRR11874023,2020-06-09 00:01:01,2020-05-30 23:47:03,9142958,2761173316,9142958,302,1404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/874/SRR11874023/SRR11874023.lite.1,SRX8423722,sig-ET-6h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735153,SAMN15009939,simple,4072,Capsicum annuum,Capsicum annuum treated with ET_9,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,02478362DE5FF2820ED8B38F91F4A288,42D21C3A0D8470FC15893DEB57B9BC3E
SRR11873999,2020-06-09 00:01:02,2020-05-30 23:55:14,8522487,2573791074,8522487,302,1332,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11873/SRR11873999/SRR11873999.lite.1,SRX8423746,sig-MeJA-1h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735177,SAMN15009961,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_1,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,227F1AFCD3EF6ABADFAAAB6BCA87C855,D17428F7E8934E7059968D2EAABD5FF6
SRR11873989,2020-06-09 00:01:02,2020-05-31 00:06:08,8840218,2669745836,8840218,302,1393,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11873/SRR11873989/SRR11873989.lite.1,SRX8423756,sig-MeJA-12h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735187,SAMN15009970,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_10,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,11C45468706D526E1CD8864A847C21AC,FFD60DECEBB2FAB1E532DFEA5A03B629
SRR11873988,2020-06-09 00:01:02,2020-05-31 00:20:55,4826877,1457716854,4826877,302,750,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11873/SRR11873988/SRR11873988.lite.1,SRX8423757,sig-MeJA-12h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735188,SAMN15009971,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_11,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,D7B3D633304620CBFA30A3F344EAA416,C4C2A0316972A96F5ACB2DD0FDA8D6E5
SRR11873987,2020-06-09 00:01:02,2020-05-31 00:33:55,455249,137485198,455249,302,71,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11873/SRR11873987/SRR11873987.lite.1,SRX8423758,sig-MeJA-12h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735189,SAMN15009972,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_12,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,064DDC5165F206086FE7FEC06226B3FD,AF193E0A40E5792D1E895744FAD98ABA
SRR11873986,2020-06-09 00:01:02,2020-05-31 00:33:07,6227443,1880687786,6227443,302,1001,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11873/SRR11873986/SRR11873986.lite.1,SRX8423759,sig-MeJA-24h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735190,SAMN15009973,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_13,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,3D6142322F3A6F23235F60FE3153D26C,D5701D29765ED6D7CD53B7E910637C50
SRR11873985,2020-06-09 00:01:02,2020-05-31 00:24:13,8311211,2509985722,8311211,302,1322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/873/SRR11873985/SRR11873985.lite.1,SRX8423760,sig-MeJA-24h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735191,SAMN15009974,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_14,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,94B0B264922CFA9E7D357AE78CCF0F0C,E419928BFC9B7720C9D888631B950AF7
SRR11873984,2020-06-09 00:01:02,2020-05-30 23:55:55,11264832,3401979264,11264832,302,1787,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11873/SRR11873984/SRR11873984.lite.1,SRX8423761,sig-MeJA-24h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735192,SAMN15009975,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_15,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,1168B4790BC087F8877A1F2C52008369,22DA0E814C6AF3ABE4F4890EB1B20CDA
SRR11873998,2020-06-09 00:01:02,2020-05-31 00:34:25,7796792,2354631184,7796792,302,1228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11873/SRR11873998/SRR11873998.lite.1,SRX8423747,sig-MeJA-1h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735178,SAMN15009962,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_2,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,C53F8EF708D7E0F5D69064066EF109E7,408F076307AA03AAAB1CE26F7217A9BC
SRR11873997,2020-06-09 00:01:02,2020-05-30 23:52:57,8117638,2451526676,8117638,302,1269,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11873/SRR11873997/SRR11873997.lite.1,SRX8423748,sig-MeJA-1h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735179,SAMN15009963,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_3,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,D12E8061D0FCC5443E1251DD86A050BE,F3FC691CC0FFEA98E855360B2DCAD757
SRR11873996,2020-06-09 00:01:02,2020-05-30 23:46:56,7211992,2178021584,7211992,302,1117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/873/SRR11873996/SRR11873996.lite.1,SRX8423749,sig-MeJA-3h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735180,SAMN15009964,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_4,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,DA33AD970676A2327D5D7CFCB2DB86AF,505C711AAF5D388E4617AAF4A4769C76
SRR11873995,2020-06-09 00:01:02,2020-05-31 00:25:09,8082744,2440988688,8082744,302,1272,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/873/SRR11873995/SRR11873995.lite.1,SRX8423750,sig-MeJA-3h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735181,SAMN15009965,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_5,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,D9307F73728C474E83381595D7551608,494A5D7C6420CAAEB6E43E106245B41C
SRR11873994,2020-06-09 00:01:02,2020-05-31 01:12:00,7870056,2376756912,7870056,302,1243,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR011/873/SRR11873994/SRR11873994.lite.1,SRX8423751,sig-MeJA-3h-3,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735182,SAMN15009966,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_6,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,277658C93C3C3F7134926CEC98915CE8,DA528FF42482E7CE832D625FC3CA21C9
SRR11873993,2020-06-09 00:01:02,2020-05-31 00:13:27,9539490,2880925980,9539490,302,1507,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11873/SRR11873993/SRR11873993.lite.1,SRX8423752,sig-MeJA-6h-1,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735183,SAMN15009967,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_7,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,370619499F21346D5760DAA7C2F7618C,77483137D1E6E0B9BDE97CA8E9CDF0ED
SRR11873991,2020-06-09 00:01:02,2020-05-31 00:28:31,8837819,2669021338,8837819,302,1386,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR011/11873/SRR11873991/SRR11873991.lite.1,SRX8423754,sig-MeJA-6h-2,RNA-Seq,size fractionation,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP265260,PRJNA634831,,634831,SRS6735185,SAMN15009968,simple,4072,Capsicum annuum,Capsicum annuum treated with MeJA_8,,,,,,,no,,,,,GYEONGSANG NATIONAL UNIVERSITY,SRA1079387,,public,52B113C3A8DC4BECD5898D0DDD4C3DEA,71BD9E6C2C3B907CCFA1A4B5B49A0C07
